MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y
22,Opponent5,Opponent5_M1,Opponent5_D5,2H,1950.641042,Simple pass,38,28,38,7
22,Opponent5,Opponent5_M7,Opponent5_M5,2H,1976.121864,Simple pass,91,34,80,41
22,Huskies,Huskies_M9,Huskies_D6,2H,2015.162149,Head pass,21,56,22,98
22,Opponent5,Opponent5_M1,Opponent5_M6,2H,2053.126865,Simple pass,57,10,65,30
22,Opponent5,Opponent5_M6,Opponent5_D5,2H,2054.449747,Simple pass,65,30,47,17
22,Opponent5,Opponent5_D5,Opponent5_M5,2H,2060.498228,Simple pass,69,11,75,28
22,Opponent5,Opponent5_M5,Opponent5_F2,2H,2062.962442,Simple pass,75,28,85,5
22,Opponent5,Opponent5_F2,Opponent5_M7,2H,2067.872403,Cross,96,13,90,39
22,Opponent5,Opponent5_M7,Opponent5_M5,2H,2069.24582,Simple pass,90,39,80,37
22,Opponent5,Opponent5_D5,Opponent5_M7,2H,2099.123054,Head pass,42,15,64,21
22,Opponent5,Opponent5_M7,Opponent5_M5,2H,2099.922514,Simple pass,64,21,79,21
22,Huskies,Huskies_M4,Huskies_D1,2H,2171.426617,Simple pass,49,49,28,45
22,Opponent5,Opponent5_D5,Opponent5_M7,2H,2230.777354,Head pass,11,27,26,30
22,Opponent5,Opponent5_M1,Opponent5_M5,2H,2234.23189,Head pass,18,26,36,37
22,Opponent5,Opponent5_D5,Opponent5_D6,2H,2334.526248,Simple pass,48,25,34,37
22,Huskies,Huskies_D1,Huskies_G1,2H,2341.36086,Head pass,16,69,12,48
22,Opponent5,Opponent5_D7,Opponent5_M6,2H,2350.390054,Head pass,35,96,40,83
22,Opponent5,Opponent5_M6,Opponent5_D1,2H,2351.709756,Head pass,40,83,23,78
22,Opponent5,Opponent5_M7,Opponent5_F2,2H,2358.261065,Simple pass,53,56,65,58
22,Opponent5,Opponent5_F2,Opponent5_M7,2H,2359.411316,Simple pass,65,58,55,48
22,Opponent5,Opponent5_M7,Opponent5_M5,2H,2363.055279,Simple pass,72,15,83,4
22,Opponent5,Opponent5_M4,Opponent5_M5,2H,2380.880125,Simple pass,87,15,88,8
22,Opponent5,Opponent5_M5,Opponent5_M1,2H,2381.229767,Simple pass,88,8,59,3
22,Opponent5,Opponent5_M1,Opponent5_M6,2H,2382.835835,Simple pass,59,3,64,37
22,Opponent5,Opponent5_M6,Opponent5_D5,2H,2385.336787,Simple pass,64,37,31,23
22,Opponent5,Opponent5_D5,Opponent5_M6,2H,2387.914459,Simple pass,31,23,57,18
22,Opponent5,Opponent5_M6,Opponent5_D6,2H,2392.168861,Simple pass,57,18,33,48
22,Opponent5,Opponent5_D6,Opponent5_D1,2H,2394.129366,Simple pass,33,48,46,76
22,Opponent5,Opponent5_D1,Opponent5_M6,2H,2398.103731,Simple pass,46,76,38,33
22,Opponent5,Opponent5_M6,Opponent5_M5,2H,2401.541019,Simple pass,38,33,55,27
22,Opponent5,Opponent5_M5,Opponent5_M4,2H,2406.789914,Simple pass,55,27,59,10
22,Opponent5,Opponent5_M4,Opponent5_M6,2H,2408.978844,Simple pass,59,10,49,28
22,Opponent5,Opponent5_M6,Opponent5_M4,2H,2410.180622,Simple pass,49,28,38,12
22,Opponent5,Opponent5_M4,Opponent5_D6,2H,2411.512355,Simple pass,38,12,24,40
22,Opponent5,Opponent5_D6,Opponent5_D1,2H,2414.899073,Simple pass,24,40,30,80
22,Opponent5,Opponent5_D1,Opponent5_D6,2H,2419.227426,Simple pass,30,80,29,51
22,Opponent5,Opponent5_D6,Opponent5_M6,2H,2421.467437,Simple pass,29,51,48,31
22,Opponent5,Opponent5_M6,Opponent5_D5,2H,2425.580703,Simple pass,48,31,39,20
22,Opponent5,Opponent5_D5,Opponent5_M5,2H,2429.11017,Simple pass,39,20,53,31
22,Opponent5,Opponent5_M5,Opponent5_M6,2H,2430.613791,Simple pass,53,31,41,24
22,Opponent5,Opponent5_M6,Opponent5_M1,2H,2434.285373,Simple pass,41,24,34,42
22,Opponent5,Opponent5_M1,Opponent5_M6,2H,2434.978587,Simple pass,34,42,45,30
22,Opponent5,Opponent5_M6,Opponent5_M1,2H,2435.653715,Simple pass,45,30,32,43
22,Opponent5,Opponent5_M1,Opponent5_D6,2H,2437.637088,Simple pass,32,43,27,36
22,Opponent5,Opponent5_D6,Opponent5_D5,2H,2443.17597,Simple pass,43,29,43,9
22,Opponent5,Opponent5_D5,Opponent5_M5,2H,2445.500017,Simple pass,43,9,51,26
22,Opponent5,Opponent5_M5,Opponent5_D5,2H,2445.978195,Simple pass,51,26,68,28
22,Opponent5,Opponent5_D5,Opponent5_M5,2H,2450.708479,Simple pass,69,24,63,13
22,Opponent5,Opponent5_M7,Opponent5_M6,2H,2461.449743,Simple pass,66,34,66,51
22,Opponent5,Opponent5_M6,Opponent5_D1,2H,2463.012411,Simple pass,66,51,47,56
22,Opponent5,Opponent5_D1,Opponent5_D7,2H,2466.166895,Simple pass,47,56,55,87
22,Opponent5,Opponent5_D7,Opponent5_D1,2H,2468.312141,Simple pass,55,87,35,74
22,Opponent5,Opponent5_D1,Opponent5_D5,2H,2470.345308,Simple pass,35,74,37,20
22,Opponent5,Opponent5_M6,Opponent5_D7,2H,2540.563825,Simple pass,34,53,25,89
22,Opponent5,Opponent5_D7,Opponent5_G1,2H,2545.744563,Simple pass,25,89,10,68
22,Opponent5,Opponent5_M7,Opponent5_F2,2H,2644.716222,Simple pass,74,11,83,15
22,Huskies,Huskies_M13,Huskies_F1,2H,2681.410975,Head pass,63,80,61,78
22,Huskies,Huskies_F1,Huskies_M3,2H,2688.184117,Simple pass,61,78,72,84
22,Huskies,Huskies_M3,Huskies_M9,2H,2691.705799,Simple pass,72,84,73,94
22,Huskies,Huskies_M9,Huskies_D6,2H,2693.492341,Simple pass,73,94,61,93
22,Huskies,Huskies_D6,Huskies_D1,2H,2696.615836,Simple pass,61,93,37,69
22,Huskies,Huskies_D1,Huskies_D2,2H,2699.085872,Simple pass,37,69,47,46
22,Huskies,Huskies_M13,Huskies_M9,2H,2706.06932,Simple pass,58,74,71,81
22,Huskies,Huskies_M9,Huskies_D6,2H,2708.064503,Simple pass,71,81,86,88
22,Huskies,Huskies_D2,Huskies_D5,2H,2844.320441,Simple pass,26,51,32,7
22,Huskies,Huskies_D5,Huskies_M8,2H,2847.240274,Simple pass,32,7,50,18
22,Huskies,Huskies_M8,Huskies_M3,2H,2849.654987,Simple pass,50,18,44,48
22,Huskies,Huskies_M3,Huskies_D6,2H,2852.611605,Simple pass,44,48,71,92
22,Huskies,Huskies_D6,Huskies_M9,2H,2856.589545,Simple pass,71,92,89,91
22,Huskies,Huskies_M9,Huskies_M13,2H,2861.565867,Simple pass,85,88,70,75
22,Huskies,Huskies_M13,Huskies_D2,2H,2864.592156,Simple pass,67,74,54,37
22,Huskies,Huskies_D2,Huskies_M3,2H,2871.634312,Simple pass,54,37,60,55
22,Huskies,Huskies_M3,Huskies_D1,2H,2871.94365,Simple pass,60,55,64,81
22,Huskies,Huskies_M4,Huskies_M3,2H,2880.318603,Simple pass,74,79,68,77
22,Huskies,Huskies_M9,Huskies_D2,2H,2891.59749,Simple pass,62,77,58,63
23,Huskies,Huskies_M12,Huskies_D6,1H,6.212572,Simple pass,50,49,30,64
23,Opponent4,Opponent4_M1,Opponent4_M3,1H,42.874572,Simple pass,75,89,67,82
23,Opponent4,Opponent4_M3,Opponent4_D6,1H,43.061061,Simple pass,67,82,74,92
23,Opponent4,Opponent4_D6,Opponent4_M3,1H,43.99468,Simple pass,74,92,70,92
23,Opponent4,Opponent4_M3,Opponent4_M5,1H,45.543325,Simple pass,70,92,60,66
23,Opponent4,Opponent4_M5,Opponent4_M4,1H,50.451639,Simple pass,62,65,69,42
23,Opponent4,Opponent4_M5,Opponent4_F2,1H,88.352915,Simple pass,34,31,37,8
23,Opponent4,Opponent4_M5,Opponent4_F2,1H,114.786865,Simple pass,76,20,85,6
23,Opponent4,Opponent4_M1,Opponent4_M5,1H,125.857505,Simple pass,88,18,77,14
23,Opponent4,Opponent4_M5,Opponent4_D5,1H,126.003499,Simple pass,77,14,68,14
23,Opponent4,Opponent4_D5,Opponent4_M1,1H,127.639581,Simple pass,68,14,81,0
23,Opponent4,Opponent4_M1,Opponent4_F1,1H,130.844313,Cross,81,0,90,42
23,Opponent4,Opponent4_M1,Opponent4_D2,1H,135.884014,Simple pass,73,24,58,37
23,Opponent4,Opponent4_D2,Opponent4_M5,1H,139.203953,Simple pass,58,37,65,26
23,Opponent4,Opponent4_F1,Opponent4_M1,1H,145.784351,Simple pass,71,28,73,43
23,Opponent4,Opponent4_M1,Opponent4_F1,1H,146.680433,Simple pass,73,43,78,33
23,Huskies,Huskies_D5,Huskies_F2,1H,151.051958,Simple pass,23,40,40,26
23,Huskies,Huskies_F2,Huskies_M1,1H,154.418762,Simple pass,40,26,34,43
23,Opponent4,Opponent4_D1,Opponent4_M3,1H,168.171441,Simple pass,26,75,40,70
23,Opponent4,Opponent4_M3,Opponent4_D6,1H,170.085662,Simple pass,40,70,46,91
23,Huskies,Huskies_M1,Huskies_F5,1H,176.16745,Simple pass,64,24,73,19
23,Huskies,Huskies_F5,Huskies_M1,1H,176.654748,Simple pass,73,19,61,25
23,Huskies,Huskies_M1,Huskies_F2,1H,177.467992,Simple pass,61,25,69,44
23,Opponent4,Opponent4_F2,Opponent4_D2,1H,190.588748,Simple pass,54,13,32,24
23,Opponent4,Opponent4_D2,Opponent4_M5,1H,192.961713,Simple pass,32,24,36,23
23,Opponent4,Opponent4_M5,Opponent4_M4,1H,195.928122,Simple pass,36,23,56,30
23,Huskies,Huskies_M13,Huskies_M1,1H,198.728688,Simple pass,49,73,46,57
23,Huskies,Huskies_M1,Huskies_D5,1H,200.514273,Simple pass,46,57,34,42
23,Huskies,Huskies_D5,Huskies_F2,1H,205.267612,Simple pass,47,23,56,19
23,Huskies,Huskies_F2,Huskies_M1,1H,206.559363,Simple pass,56,19,45,33
23,Huskies,Huskies_M1,Huskies_D6,1H,209.322287,Simple pass,45,33,32,81
23,Huskies,Huskies_D6,Huskies_D7,1H,213.446751,Simple pass,32,81,34,96
23,Opponent4,Opponent4_D5,Opponent4_M5,1H,217.575359,Simple pass,31,9,45,18
23,Opponent4,Opponent4_M5,Opponent4_D2,1H,218.606691,Simple pass,45,18,28,29
23,Opponent4,Opponent4_D2,Opponent4_M3,1H,221.498653,Simple pass,28,29,40,31
23,Opponent4,Opponent4_M3,Opponent4_M4,1H,223.771769,Simple pass,40,31,67,27
23,Opponent4,Opponent4_M4,Opponent4_M1,1H,225.48743,Simple pass,67,27,65,46
23,Opponent4,Opponent4_M1,Opponent4_D6,1H,226.917939,Simple pass,65,46,92,94
23,Opponent4,Opponent4_D6,Opponent4_M1,1H,234.883179,Simple pass,92,94,77,73
23,Opponent4,Opponent4_M3,Opponent4_D2,1H,242.655241,Simple pass,69,89,34,67
23,Opponent4,Opponent4_D2,Opponent4_D1,1H,247.700322,Simple pass,34,67,38,30
23,Opponent4,Opponent4_D1,Opponent4_M3,1H,250.552027,Simple pass,38,30,47,55
23,Opponent4,Opponent4_M3,Opponent4_M4,1H,253.204938,Simple pass,47,55,60,61
23,Opponent4,Opponent4_M4,Opponent4_D6,1H,256.657397,Smart pass,60,61,91,87
23,Opponent4,Opponent4_D5,Opponent4_M1,1H,319.062611,Head pass,76,15,75,19
23,Opponent4,Opponent4_M1,Opponent4_F1,1H,320.497095,Simple pass,75,19,76,19
23,Opponent4,Opponent4_D2,Opponent4_M5,1H,329.099247,Simple pass,37,32,45,34
23,Opponent4,Opponent4_M4,Opponent4_M5,1H,333.289562,Simple pass,58,46,45,47
23,Opponent4,Opponent4_M5,Opponent4_D1,1H,333.786573,Simple pass,45,47,45,11
23,Opponent4,Opponent4_D1,Opponent4_F1,1H,336.34696,Simple pass,45,11,68,23
23,Opponent4,Opponent4_F1,Opponent4_D6,1H,341.194595,Simple pass,61,21,85,84
23,Opponent4,Opponent4_D6,Opponent4_M1,1H,344.107678,Simple pass,85,84,74,65
23,Opponent4,Opponent4_M1,Opponent4_M5,1H,346.28796,Simple pass,74,65,75,31
23,Opponent4,Opponent4_M5,Opponent4_M4,1H,350.598756,Simple pass,75,31,76,35
23,Opponent4,Opponent4_M4,Opponent4_M1,1H,351.6908,Simple pass,76,35,70,34
23,Opponent4,Opponent4_M1,Opponent4_M3,1H,353.622521,Simple pass,70,34,70,72
23,Huskies,Huskies_F5,Huskies_M12,1H,410.582144,Simple pass,69,68,79,93
23,Opponent4,Opponent4_M5,Opponent4_F2,1H,422.412916,Simple pass,31,20,31,10
23,Huskies,Huskies_M1,Huskies_D7,1H,441.385381,Simple pass,39,82,31,95
23,Huskies,Huskies_D7,Huskies_D3,1H,442.389256,Simple pass,31,95,27,67
23,Huskies,Huskies_D3,Huskies_D5,1H,444.901646,Simple pass,27,67,44,34
23,Huskies,Huskies_D5,Huskies_M1,1H,451.503772,Simple pass,65,26,58,34
23,Huskies,Huskies_M1,Huskies_F2,1H,453.425989,Simple pass,58,34,67,45
23,Huskies,Huskies_F2,Huskies_M13,1H,454.666588,Simple pass,67,45,55,52
23,Huskies,Huskies_M13,Huskies_F2,1H,455.890697,Simple pass,55,52,55,44
23,Huskies,Huskies_F2,Huskies_D7,1H,456.841244,High pass,55,44,65,97
23,Huskies,Huskies_D7,Huskies_M13,1H,462.198074,Simple pass,65,97,58,91
23,Huskies,Huskies_M13,Huskies_D6,1H,466.072875,Simple pass,58,91,34,78
23,Huskies,Huskies_D6,Huskies_D3,1H,470.800949,Simple pass,34,78,31,49
23,Huskies,Huskies_D3,Huskies_D6,1H,472.992423,Simple pass,31,49,31,63
23,Huskies,Huskies_D6,Huskies_M1,1H,476.663113,Simple pass,31,63,45,51
23,Huskies,Huskies_M1,Huskies_M6,1H,477.138384,Simple pass,45,51,54,53
23,Huskies,Huskies_M6,Huskies_M1,1H,479.827825,Simple pass,54,53,53,47
23,Huskies,Huskies_M1,Huskies_F5,1H,484.839097,Simple pass,53,47,80,30
23,Opponent4,Opponent4_D5,Opponent4_M5,1H,530.155205,Head pass,53,10,56,19
23,Opponent4,Opponent4_M3,Opponent4_M5,1H,532.731179,Simple pass,44,28,53,25
23,Opponent4,Opponent4_M5,Opponent4_D1,1H,533.41138,Simple pass,53,25,39,31
23,Opponent4,Opponent4_D1,Opponent4_D2,1H,535.118153,Simple pass,39,31,39,62
23,Opponent4,Opponent4_D2,Opponent4_D6,1H,538.503279,Simple pass,39,62,44,93
23,Opponent4,Opponent4_D6,Opponent4_D2,1H,540.368846,Simple pass,44,93,39,65
23,Opponent4,Opponent4_D2,Opponent4_D1,1H,543.015091,Simple pass,39,65,36,32
23,Opponent4,Opponent4_D2,Opponent4_M3,1H,555.949907,Simple pass,44,50,56,65
23,Opponent4,Opponent4_M3,Opponent4_D6,1H,557.925352,Simple pass,56,65,74,89
23,Opponent4,Opponent4_D6,Opponent4_M1,1H,560.662688,Simple pass,74,89,74,76
23,Opponent4,Opponent4_M1,Opponent4_M5,1H,562.055332,Simple pass,74,76,70,60
23,Opponent4,Opponent4_M5,Opponent4_F1,1H,567.242948,Simple pass,71,53,75,41
23,Huskies,Huskies_M13,Huskies_D5,1H,569.066214,Simple pass,30,56,21,38
23,Opponent4,Opponent4_D2,Opponent4_M3,1H,573.27236,Head pass,42,67,48,65
23,Opponent4,Opponent4_M3,Opponent4_D1,1H,576.352339,Simple pass,48,65,36,42
23,Opponent4,Opponent4_D1,Opponent4_D5,1H,579.504459,Simple pass,36,42,40,7
23,Opponent4,Opponent4_M1,Opponent4_F1,1H,630.947612,Simple pass,30,39,42,39
23,Opponent4,Opponent4_F1,Opponent4_M4,1H,633.815717,Smart pass,42,39,69,32
23,Huskies,Huskies_D6,Huskies_G1,1H,640.67527,Simple pass,21,85,3,51
23,Huskies,Huskies_G1,Huskies_D5,1H,643.627397,High pass,3,51,31,9
23,Huskies,Huskies_M1,Huskies_F5,1H,651.231375,Smart pass,44,27,74,21
23,Huskies,Huskies_F5,Huskies_M6,1H,654.078109,Simple pass,74,21,68,21
23,Huskies,Huskies_M6,Huskies_D5,1H,656.680776,Simple pass,68,21,63,30
23,Huskies,Huskies_D5,Huskies_M1,1H,658.901608,Simple pass,63,30,60,37
23,Huskies,Huskies_M1,Huskies_D5,1H,662.246798,Simple pass,60,37,67,20
23,Huskies,Huskies_D5,Huskies_F5,1H,662.875822,Simple pass,67,20,73,8
23,Opponent4,Opponent4_G1,Opponent4_D1,1H,675.371604,Hand pass,13,57,21,37
23,Opponent4,Opponent4_D1,Opponent4_D5,1H,679.911588,Simple pass,38,25,54,10
23,Opponent4,Opponent4_D5,Opponent4_D1,1H,686.566299,Simple pass,54,10,45,12
23,Opponent4,Opponent4_D1,Opponent4_D2,1H,689.79187,Simple pass,45,12,33,65
23,Opponent4,Opponent4_D2,Opponent4_M3,1H,690.353655,Simple pass,33,65,45,68
23,Opponent4,Opponent4_M3,Opponent4_M1,1H,692.313597,Simple pass,45,68,71,71
23,Opponent4,Opponent4_M1,Opponent4_D6,1H,694.292115,Simple pass,71,71,89,86
23,Opponent4,Opponent4_D6,Opponent4_M4,1H,720.769137,Simple pass,87,94,94,89
23,Huskies,Huskies_F5,Huskies_M6,1H,773.518359,Simple pass,81,16,79,22
23,Opponent4,Opponent4_M3,Opponent4_D1,1H,774.577284,Simple pass,18,88,13,66
23,Opponent4,Opponent4_D1,Opponent4_G1,1H,776.29041,Simple pass,13,66,7,46
23,Opponent4,Opponent4_G1,Opponent4_F1,1H,777.598732,Launch,7,46,61,64
23,Opponent4,Opponent4_M3,Opponent4_M4,1H,784.576837,Simple pass,59,67,63,66
23,Opponent4,Opponent4_M4,Opponent4_F1,1H,789.159894,Simple pass,75,73,97,70
23,Opponent4,Opponent4_F1,Opponent4_M1,1H,790.964172,Cross,97,70,90,0
23,Opponent4,Opponent4_M5,Opponent4_M3,1H,928.598171,Simple pass,27,13,30,24
23,Opponent4,Opponent4_M3,Opponent4_F2,1H,929.311814,Simple pass,30,24,39,16
23,Opponent4,Opponent4_F2,Opponent4_M1,1H,930.233176,Simple pass,39,16,41,40
23,Opponent4,Opponent4_M1,Opponent4_M4,1H,931.879528,Simple pass,41,40,53,33
23,Opponent4,Opponent4_M4,Opponent4_D6,1H,932.963255,Simple pass,53,33,69,81
23,Opponent4,Opponent4_D6,Opponent4_F1,1H,937.036387,Simple pass,69,81,80,75
23,Opponent4,Opponent4_D2,Opponent4_D6,1H,950.693206,Simple pass,58,75,74,91
23,Opponent4,Opponent4_D6,Opponent4_M3,1H,951.458371,Simple pass,74,91,64,78
23,Opponent4,Opponent4_M3,Opponent4_D6,1H,952.094841,Simple pass,64,78,63,88
23,Opponent4,Opponent4_D6,Opponent4_M5,1H,953.691638,Simple pass,63,88,54,48
23,Opponent4,Opponent4_M5,Opponent4_F2,1H,961.4065,Simple pass,72,37,79,1
23,Opponent4,Opponent4_D5,Opponent4_F2,1H,967.360786,Cross,86,18,92,24
23,Huskies,Huskies_F5,Huskies_F2,1H,973.412514,Simple pass,29,71,25,69
23,Huskies,Huskies_F2,Huskies_M12,1H,974.732739,Simple pass,25,69,25,79
23,Huskies,Huskies_M12,Huskies_F5,1H,976.676843,Simple pass,25,79,30,86
23,Huskies,Huskies_F5,Huskies_D7,1H,976.805661,Simple pass,30,86,25,94
23,Opponent4,Opponent4_M5,Opponent4_M1,1H,988.197931,Simple pass,65,11,60,34
23,Opponent4,Opponent4_M1,Opponent4_D2,1H,990.406449,Simple pass,60,34,47,37
23,Opponent4,Opponent4_D2,Opponent4_D6,1H,992.087067,Simple pass,47,37,61,68
23,Opponent4,Opponent4_D6,Opponent4_D2,1H,995.608628,Simple pass,61,68,54,53
23,Opponent4,Opponent4_D2,Opponent4_M5,1H,999.663906,Simple pass,54,53,60,41
23,Opponent4,Opponent4_M5,Opponent4_M3,1H,1000.88582,Simple pass,60,41,56,65
23,Opponent4,Opponent4_M3,Opponent4_M5,1H,1003.477485,Simple pass,56,65,66,43
23,Opponent4,Opponent4_M5,Opponent4_M1,1H,1005.279863,Simple pass,66,43,76,34
23,Opponent4,Opponent4_M1,Opponent4_M4,1H,1006.557103,Smart pass,76,34,85,38
23,Huskies,Huskies_D6,Huskies_M6,1H,1008.296146,High pass,14,63,15,32
23,Huskies,Huskies_M6,Huskies_F5,1H,1010.805311,High pass,15,32,39,55
23,Opponent4,Opponent4_D2,Opponent4_M3,1H,1015.569293,Simple pass,48,52,55,67
23,Opponent4,Opponent4_M3,Opponent4_M5,1H,1020.232259,Simple pass,55,67,62,56
23,Opponent4,Opponent4_M5,Opponent4_M1,1H,1072.558412,Simple pass,24,65,28,70
23,Opponent4,Opponent4_M1,Opponent4_M4,1H,1073.326178,Simple pass,28,70,34,70
23,Opponent4,Opponent4_M4,Opponent4_M3,1H,1074.22513,Simple pass,34,70,29,68
23,Huskies,Huskies_D3,Huskies_G1,1H,1082.827085,Simple pass,21,39,11,49
23,Opponent4,Opponent4_D5,Opponent4_G1,1H,1091.428183,Simple pass,29,7,10,43
23,Opponent4,Opponent4_G1,Opponent4_D2,1H,1094.615555,Simple pass,10,43,23,79
23,Opponent4,Opponent4_D2,Opponent4_G1,1H,1099.497327,Simple pass,23,79,10,65
23,Opponent4,Opponent4_G1,Opponent4_D1,1H,1102.751904,Simple pass,10,65,25,19
23,Opponent4,Opponent4_M1,Opponent4_M3,1H,1147.383514,Simple pass,86,87,82,89
23,Opponent4,Opponent4_M3,Opponent4_D6,1H,1149.514016,Simple pass,82,89,93,89
23,Huskies,Huskies_M6,Huskies_F5,1H,1155.720652,Simple pass,25,29,41,12
23,Huskies,Huskies_F5,Huskies_F2,1H,1157.736242,Simple pass,41,12,60,33
23,Huskies,Huskies_F2,Huskies_M1,1H,1200.395286,Simple pass,82,44,74,59
23,Huskies,Huskies_M1,Huskies_M13,1H,1203.112332,Simple pass,74,59,69,67
23,Huskies,Huskies_F5,Huskies_D7,1H,1255.04772,Simple pass,90,89,90,97
23,Opponent4,Opponent4_M5,Opponent4_F1,1H,1310.082599,Smart pass,60,30,80,35
23,Huskies,Huskies_M13,Huskies_F5,1H,1317.973831,High pass,13,62,31,35
23,Opponent4,Opponent4_M3,Opponent4_M5,1H,1321.743056,Simple pass,64,69,60,60
23,Opponent4,Opponent4_M5,Opponent4_F1,1H,1324.930145,Simple pass,60,60,72,33
23,Huskies,Huskies_D6,Huskies_D3,1H,1328.500002,Simple pass,29,69,24,65
23,Huskies,Huskies_D3,Huskies_M12,1H,1328.688541,Simple pass,24,65,34,83
23,Huskies,Huskies_M12,Huskies_D7,1H,1329.79322,Simple pass,34,83,23,81
23,Opponent4,Opponent4_D1,Opponent4_D2,1H,1336.95832,Simple pass,32,40,36,68
23,Opponent4,Opponent4_D2,Opponent4_M5,1H,1340.979406,Simple pass,36,68,64,36
23,Opponent4,Opponent4_M5,Opponent4_M5,1H,1345.765776,Simple pass,64,36,43,39
23,Opponent4,Opponent4_F1,Opponent4_M3,1H,1351.139058,Simple pass,64,46,68,77
23,Huskies,Huskies_D5,Huskies_D3,1H,1393.311495,Simple pass,31,10,26,24
23,Opponent4,Opponent4_D1,Opponent4_M1,1H,1396.229281,Head pass,51,85,70,92
23,Opponent4,Opponent4_M1,Opponent4_M4,1H,1397.982224,Simple pass,70,92,75,86
23,Opponent4,Opponent4_M5,Opponent4_D5,1H,1427.627077,Simple pass,69,47,69,16
23,Opponent4,Opponent4_D5,Opponent4_F2,1H,1429.8094,Simple pass,69,16,73,19
23,Opponent4,Opponent4_F2,Opponent4_M5,1H,1433.919347,Simple pass,71,18,58,26
23,Opponent4,Opponent4_M5,Opponent4_M3,1H,1435.29332,Simple pass,58,26,69,43
23,Opponent4,Opponent4_M3,Opponent4_M1,1H,1436.889361,Simple pass,69,43,73,40
23,Opponent4,Opponent4_M1,Opponent4_M3,1H,1438.49556,Simple pass,73,40,61,70
23,Opponent4,Opponent4_M3,Opponent4_M1,1H,1441.889679,Simple pass,61,70,70,52
23,Opponent4,Opponent4_M1,Opponent4_M4,1H,1445.913377,Simple pass,70,52,79,39
23,Opponent4,Opponent4_M4,Opponent4_F1,1H,1448.32522,Simple pass,79,39,87,52
23,Opponent4,Opponent4_D5,Opponent4_M1,1H,1471.602156,Head pass,29,17,39,11
23,Opponent4,Opponent4_M1,Opponent4_M5,1H,1474.38428,Head pass,37,13,36,17
23,Opponent4,Opponent4_M5,Opponent4_M4,1H,1480.004214,Simple pass,59,15,57,12
23,Opponent4,Opponent4_M4,Opponent4_M1,1H,1480.347087,Simple pass,57,12,64,11
23,Huskies,Huskies_M13,Huskies_D7,1H,1485.157519,Simple pass,32,97,20,94
23,Opponent4,Opponent4_M5,Opponent4_M1,1H,1502.178482,Simple pass,63,20,69,14
23,Opponent4,Opponent4_M1,Opponent4_D6,1H,1503.879349,High pass,69,14,92,70
23,Opponent4,Opponent4_D6,Opponent4_F2,1H,1508.243843,Cross,92,70,96,51
23,Huskies,Huskies_M12,Huskies_D6,1H,1584.776497,Simple pass,50,50,32,63
23,Opponent4,Opponent4_D6,Opponent4_M1,1H,1594.705734,Head pass,25,92,26,95
23,Huskies,Huskies_D3,Huskies_F2,1H,1617.152763,Launch,41,17,67,24
23,Opponent4,Opponent4_F1,Opponent4_D1,1H,1637.884243,Simple pass,53,79,36,70
23,Opponent4,Opponent4_D1,Opponent4_D5,1H,1640.279401,Simple pass,36,70,42,22
23,Opponent4,Opponent4_D5,Opponent4_M3,1H,1648.17716,Simple pass,36,52,37,71
23,Opponent4,Opponent4_M3,Opponent4_D1,1H,1656.901157,Simple pass,61,78,47,49
23,Opponent4,Opponent4_D1,Opponent4_D5,1H,1661.732397,Simple pass,47,49,50,14
23,Opponent4,Opponent4_D5,Opponent4_F1,1H,1667.467528,Simple pass,59,19,68,33
23,Opponent4,Opponent4_F1,Opponent4_M1,1H,1668.45855,Simple pass,68,33,66,44
23,Opponent4,Opponent4_M5,Opponent4_D2,1H,1674.261945,Simple pass,42,34,34,51
23,Opponent4,Opponent4_D2,Opponent4_D1,1H,1680.018192,Simple pass,34,51,38,31
23,Opponent4,Opponent4_D1,Opponent4_M4,1H,1681.690687,Simple pass,38,31,45,6
23,Opponent4,Opponent4_M4,Opponent4_D2,1H,1686.682118,Simple pass,45,6,36,65
23,Opponent4,Opponent4_D2,Opponent4_M3,1H,1690.637837,Simple pass,36,65,54,54
23,Opponent4,Opponent4_M3,Opponent4_D2,1H,1691.10893,Simple pass,54,54,38,70
23,Opponent4,Opponent4_D2,Opponent4_D6,1H,1692.925808,Simple pass,38,70,65,91
23,Opponent4,Opponent4_M1,Opponent4_D6,1H,1699.223956,Simple pass,80,93,91,91
23,Opponent4,Opponent4_D6,Opponent4_M1,1H,1701.035282,Simple pass,91,91,72,88
23,Opponent4,Opponent4_M1,Opponent4_D1,1H,1705.577203,Simple pass,72,88,54,48
23,Huskies,Huskies_M12,Huskies_M1,1H,1719.237331,Simple pass,21,67,24,59
23,Huskies,Huskies_M1,Huskies_F2,1H,1719.688507,Simple pass,24,59,39,70
23,Huskies,Huskies_M1,Huskies_M6,1H,1771.992603,Head pass,70,54,80,47
23,Huskies,Huskies_M6,Huskies_D5,1H,1773.478565,High pass,80,47,74,19
23,Huskies,Huskies_D5,Huskies_D3,1H,1776.251873,Simple pass,74,19,53,44
23,Huskies,Huskies_D3,Huskies_M12,1H,1781.449531,High pass,53,44,94,93
23,Huskies,Huskies_M13,Huskies_D3,1H,1793.43683,Simple pass,65,83,55,68
23,Opponent4,Opponent4_G1,Opponent4_M4,1H,1838.866072,Hand pass,11,66,28,26
